country,year,sex,age,suicides_no,population,suicides_per_100k
Antigua and Barbuda,1990,male,5-14 years,0,6611.0,0.0
Antigua and Barbuda,1990,male,55-74 years,0,2902.0,0.0
Antigua and Barbuda,1990,male,75+ years,0,758.0,0.0
Antigua and Barbuda,1991,female,15-24 years,0,6595.0,0.0
Antigua and Barbuda,1991,female,25-34 years,0,6396.0,0.0
Antigua and Barbuda,1991,female,35-54 years,0,6198.0,0.0
Antigua and Barbuda,1991,female,5-14 years,0,7089.0,0.0
Antigua and Barbuda,1991,female,55-74 years,0,3665.0,0.0
Antigua and Barbuda,1991,female,75+ years,0,1293.0,0.0
Antigua and Barbuda,1991,male,15-24 years,0,6401.0,0.0
Antigua and Barbuda,1991,male,25-34 years,0,6156.0,0.0
Antigua and Barbuda,1991,male,35-54 years,0,6122.0,0.0
Antigua and Barbuda,1991,male,5-14 years,0,6818.0,0.0
Antigua and Barbuda,1991,male,55-74 years,0,2857.0,0.0
Antigua and Barbuda,1991,male,75+ years,0,804.0,0.0
Antigua and Barbuda,1992,female,15-24 years,0,6369.0,0.0
Antigua and Barbuda,1992,female,25-34 years,0,6650.0,0.0
Antigua and Barbuda,1992,female,35-54 years,0,6534.0,0.0
Antigua and Barbuda,1992,female,5-14 years,0,7311.0,0.0
Antigua and Barbuda,1992,female,55-74 years,0,3648.0,0.0
Antigua and Barbuda,1992,female,75+ years,0,1339.0,0.0
Antigua and Barbuda,1992,male,15-24 years,0,6221.0,0.0
Antigua and Barbuda,1992,male,25-34 years,0,6409.0,0.0
Antigua and Barbuda,1992,male,35-54 years,0,6497.0,0.0
Antigua and Barbuda,1992,male,5-14 years,0,7059.0,0.0
Antigua and Barbuda,1992,male,55-74 years,0,2851.0,0.0
Antigua and Barbuda,1992,male,75+ years,0,853.0,0.0
Antigua and Barbuda,1993,female,15-24 years,0,6182.0,0.0
Antigua and Barbuda,1993,female,25-34 years,0,6914.0,0.0
Antigua and Barbuda,1993,female,35-54 years,0,6917.0,0.0
Antigua and Barbuda,1993,female,5-14 years,0,7529.0,0.0
Antigua and Barbuda,1993,female,55-74 years,0,3662.0,0.0
Antigua and Barbuda,1993,female,75+ years,0,1386.0,0.0
Antigua and Barbuda,1993,male,15-24 years,0,6069.0,0.0
Antigua and Barbuda,1993,male,25-34 years,1,6668.0,14.997000599880023
Antigua and Barbuda,1993,male,35-54 years,0,6915.0,0.0
Antigua and Barbuda,1993,male,5-14 years,0,7298.0,0.0
Antigua and Barbuda,1993,male,55-74 years,0,2879.0,0.0
Antigua and Barbuda,1993,male,75+ years,0,896.0,0.0
Antigua and Barbuda,1994,female,15-24 years,0,6083.0,0.0
Antigua and Barbuda,1994,female,25-34 years,0,7151.0,0.0
Antigua and Barbuda,1994,female,35-54 years,0,7357.0,0.0
Antigua and Barbuda,1994,female,5-14 years,0,7722.0,0.0
Antigua and Barbuda,1994,female,55-74 years,0,3715.0,0.0
Antigua and Barbuda,1994,female,75+ years,0,1437.0,0.0
Antigua and Barbuda,1994,male,15-24 years,0,5976.0,0.0
Antigua and Barbuda,1994,male,25-34 years,0,6886.0,0.0
Antigua and Barbuda,1994,male,35-54 years,0,7359.0,0.0
Antigua and Barbuda,1994,male,5-14 years,0,7494.0,0.0
Antigua and Barbuda,1994,male,55-74 years,0,2935.0,0.0
Antigua and Barbuda,1994,male,75+ years,0,929.0,0.0
Antigua and Barbuda,1995,female,15-24 years,0,6099.0,0.0
Antigua and Barbuda,1995,female,25-34 years,0,7333.0,0.0
Antigua and Barbuda,1995,female,35-54 years,0,7851.0,0.0
Antigua and Barbuda,1995,female,5-14 years,0,7885.0,0.0
Antigua and Barbuda,1995,female,55-74 years,0,3808.0,0.0
Antigua and Barbuda,1995,female,75+ years,0,1488.0,0.0
Antigua and Barbuda,1995,male,15-24 years,0,5953.0,0.0
Antigua and Barbuda,1995,male,25-34 years,0,7023.0,0.0
Antigua and Barbuda,1995,male,35-54 years,0,7809.0,0.0
Antigua and Barbuda,1995,male,5-14 years,0,7632.0,0.0
Antigua and Barbuda,1995,male,55-74 years,0,3021.0,0.0
Antigua and Barbuda,1995,male,75+ years,0,944.0,0.0
Antigua and Barbuda,1998,female,15-24 years,0,6529.0,0.0
Antigua and Barbuda,1998,female,25-34 years,0,8332.0,0.0
Antigua and Barbuda,1998,female,35-54 years,0,9615.0,0.0
Antigua and Barbuda,1998,female,5-14 years,0,8183.0,0.0
Antigua and Barbuda,1998,female,55-74 years,0,3921.0,0.0
Antigua and Barbuda,1998,female,75+ years,0,1476.0,0.0
Antigua and Barbuda,1998,male,15-24 years,0,5916.0,0.0
Antigua and Barbuda,1998,male,25-34 years,0,7294.0,0.0
Antigua and Barbuda,1998,male,35-54 years,0,9086.0,0.0
Antigua and Barbuda,1998,male,5-14 years,0,7706.0,0.0
Antigua and Barbuda,1998,male,55-74 years,0,3213.0,0.0
Antigua and Barbuda,1998,male,75+ years,0,954.0,0.0
Antigua and Barbuda,1999,female,15-24 years,0,6589.0,0.0
Antigua and Barbuda,1999,female,25-34 years,0,8526.0,0.0
Antigua and Barbuda,1999,female,35-54 years,0,10311.0,0.0
Antigua and Barbuda,1999,female,5-14 years,0,8314.0,0.0
Antigua and Barbuda,1999,female,55-74 years,0,3968.0,0.0
Antigua and Barbuda,1999,female,75+ years,0,1451.0,0.0
Antigua and Barbuda,1999,male,15-24 years,0,5845.0,0.0
Antigua and Barbuda,1999,male,25-34 years,0,7263.0,0.0
Antigua and Barbuda,1999,male,35-54 years,0,9537.0,0.0
Antigua and Barbuda,1999,male,5-14 years,0,7805.0,0.0
Antigua and Barbuda,1999,male,55-74 years,0,3276.0,0.0
Antigua and Barbuda,1999,male,75+ years,0,947.0,0.0
Antigua and Barbuda,2000,female,15-24 years,0,6616.0,0.0
Antigua and Barbuda,2000,female,25-34 years,0,8595.0,0.0
Antigua and Barbuda,2000,female,35-54 years,0,11040.0,0.0
Antigua and Barbuda,2000,female,5-14 years,0,8439.0,0.0
Antigua and Barbuda,2000,female,55-74 years,0,3986.0,0.0
Antigua and Barbuda,2000,female,75+ years,0,1413.0,0.0
Antigua and Barbuda,2000,male,15-24 years,0,5783.0,0.0
Antigua and Barbuda,2000,male,25-34 years,0,7177.0,0.0
Antigua and Barbuda,2000,male,35-54 years,1,10033.0,9.967108541812019
Antigua and Barbuda,2000,male,5-14 years,0,7973.0,0.0
Antigua and Barbuda,2000,male,55-74 years,1,3333.0,30.003000300030006
Antigua and Barbuda,2000,male,75+ years,0,938.0,0.0
Antigua and Barbuda,2001,female,15-24 years,0,6902.0,0.0
Antigua and Barbuda,2001,female,25-34 years,0,8425.0,0.0
Antigua and Barbuda,2001,female,35-54 years,0,11402.0,0.0
Antigua and Barbuda,2001,female,5-14 years,0,8428.0,0.0
Antigua and Barbuda,2001,female,55-74 years,0,4037.0,0.0
Antigua and Barbuda,2001,female,75+ years,0,1487.0,0.0
Antigua and Barbuda,2001,male,15-24 years,0,6084.0,0.0
Antigua and Barbuda,2001,male,25-34 years,0,7071.0,0.0
Antigua and Barbuda,2001,male,35-54 years,2,10281.0,19.45336056803813
Antigua and Barbuda,2001,male,5-14 years,0,7958.0,0.0
Antigua and Barbuda,2001,male,55-74 years,0,3442.0,0.0
Antigua and Barbuda,2001,male,75+ years,0,980.0,0.0
Antigua and Barbuda,2002,female,15-24 years,0,7196.0,0.0
Antigua and Barbuda,2002,female,25-34 years,0,8155.0,0.0
Antigua and Barbuda,2002,female,35-54 years,0,11760.0,0.0
Antigua and Barbuda,2002,female,5-14 years,0,8408.0,0.0
Antigua and Barbuda,2002,female,55-74 years,0,4050.0,0.0
Antigua and Barbuda,2002,female,75+ years,0,1547.0,0.0
Antigua and Barbuda,2002,male,15-24 years,0,6416.0,0.0
Antigua and Barbuda,2002,male,25-34 years,0,6921.0,0.0
Antigua and Barbuda,2002,male,35-54 years,0,10604.0,0.0
Antigua and Barbuda,2002,male,5-14 years,0,7980.0,0.0
Antigua and Barbuda,2002,male,55-74 years,0,3527.0,0.0
Antigua and Barbuda,2002,male,75+ years,0,1024.0,0.0
Antigua and Barbuda,2003,female,15-24 years,0,7454.0,0.0
Antigua and Barbuda,2003,female,25-34 years,0,7831.0,0.0
Antigua and Barbuda,2003,female,35-54 years,0,12129.0,0.0
Antigua and Barbuda,2003,female,5-14 years,0,8423.0,0.0
Antigua and Barbuda,2003,female,55-74 years,0,4054.0,0.0
Antigua and Barbuda,2003,female,75+ years,0,1583.0,0.0
Antigua and Barbuda,2003,male,15-24 years,0,6730.0,0.0
Antigua and Barbuda,2003,male,25-34 years,0,6734.0,0.0
Antigua and Barbuda,2003,male,35-54 years,0,10997.0,0.0
Antigua and Barbuda,2003,male,5-14 years,0,8061.0,0.0
Antigua and Barbuda,2003,male,55-74 years,1,3594.0,27.824151363383418
Antigua and Barbuda,2003,male,75+ years,0,1068.0,0.0
Antigua and Barbuda,2004,female,15-24 years,0,7648.0,0.0
Antigua and Barbuda,2004,female,25-34 years,0,7531.0,0.0
Antigua and Barbuda,2004,female,35-54 years,0,12492.0,0.0
Antigua and Barbuda,2004,female,5-14 years,0,8488.0,0.0
Antigua and Barbuda,2004,female,55-74 years,0,4088.0,0.0
Antigua and Barbuda,2004,female,75+ years,0,1590.0,0.0
Antigua and Barbuda,2004,male,15-24 years,0,6968.0,0.0
Antigua and Barbuda,2004,male,25-34 years,0,6556.0,0.0
Antigua and Barbuda,2004,male,35-54 years,1,11406.0,8.76731544800982
Antigua and Barbuda,2004,male,5-14 years,0,8196.0,0.0
Antigua and Barbuda,2004,male,55-74 years,1,3665.0,27.285129604365622
Antigua and Barbuda,2004,male,75+ years,0,1094.0,0.0
Antigua and Barbuda,2005,female,15-24 years,0,7780.0,0.0
Antigua and Barbuda,2005,female,25-34 years,0,7327.0,0.0
Antigua and Barbuda,2005,female,35-54 years,0,12835.0,0.0
Antigua and Barbuda,2005,female,5-14 years,0,8584.0,0.0
Antigua and Barbuda,2005,female,55-74 years,0,4157.0,0.0
Antigua and Barbuda,2005,female,75+ years,0,1575.0,0.0
Antigua and Barbuda,2005,male,15-24 years,0,7113.0,0.0
Antigua and Barbuda,2005,male,25-34 years,0,6444.0,0.0
Antigua and Barbuda,2005,male,35-54 years,0,11778.0,0.0
Antigua and Barbuda,2005,male,5-14 years,0,8358.0,0.0
Antigua and Barbuda,2005,male,55-74 years,0,3748.0,0.0
Antigua and Barbuda,2005,male,75+ years,0,1110.0,0.0
Antigua and Barbuda,2006,female,15-24 years,0,7902.0,0.0
Antigua and Barbuda,2006,female,25-34 years,0,7098.0,0.0
Antigua and Barbuda,2006,female,35-54 years,0,13374.0,0.0
Antigua and Barbuda,2006,female,5-14 years,0,8571.0,0.0
Antigua and Barbuda,2006,female,55-74 years,0,4256.0,0.0
Antigua and Barbuda,2006,female,75+ years,0,1573.0,0.0
Antigua and Barbuda,2006,male,15-24 years,0,7239.0,0.0
Antigua and Barbuda,2006,male,25-34 years,0,6319.0,0.0
Antigua and Barbuda,2006,male,35-54 years,0,12202.0,0.0
Antigua and Barbuda,2006,male,5-14 years,0,8485.0,0.0
Antigua and Barbuda,2006,male,55-74 years,0,3847.0,0.0
Antigua and Barbuda,2006,male,75+ years,0,1107.0,0.0
Antigua and Barbuda,2007,female,15-24 years,0,8013.0,0.0
Antigua and Barbuda,2007,female,25-34 years,0,6962.0,0.0
Antigua and Barbuda,2007,female,35-54 years,0,13860.0,0.0
Antigua and Barbuda,2007,female,5-14 years,0,8555.0,0.0
Antigua and Barbuda,2007,female,55-74 years,0,4400.0,0.0
Antigua and Barbuda,2007,female,75+ years,0,1568.0,0.0
Antigua and Barbuda,2007,male,15-24 years,0,7330.0,0.0
Antigua and Barbuda,2007,male,25-34 years,0,6267.0,0.0
Antigua and Barbuda,2007,male,35-54 years,1,12530.0,7.980845969672784
Antigua and Barbuda,2007,male,5-14 years,0,8564.0,0.0
Antigua and Barbuda,2007,male,55-74 years,0,3988.0,0.0
Antigua and Barbuda,2007,male,75+ years,0,1094.0,0.0
Antigua and Barbuda,2008,female,15-24 years,0,8108.0,0.0
Antigua and Barbuda,2008,female,25-34 years,0,6910.0,0.0
Antigua and Barbuda,2008,female,35-54 years,0,14278.0,0.0
Antigua and Barbuda,2008,female,5-14 years,0,8537.0,0.0
Antigua and Barbuda,2008,female,55-74 years,0,4587.0,0.0
Antigua and Barbuda,2008,female,75+ years,0,1567.0,0.0
Antigua and Barbuda,2008,male,15-24 years,0,7404.0,0.0
Antigua and Barbuda,2008,male,25-34 years,0,6274.0,0.0
Antigua and Barbuda,2008,male,35-54 years,0,12782.0,0.0
Antigua and Barbuda,2008,male,5-14 years,0,8599.0,0.0
Antigua and Barbuda,2008,male,55-74 years,0,4158.0,0.0
Antigua and Barbuda,2008,male,75+ years,0,1069.0,0.0
Antigua and Barbuda,2009,female,15-24 years,0,8199.0,0.0
Antigua and Barbuda,2009,female,25-34 years,0,6917.0,0.0
Antigua and Barbuda,2009,female,35-54 years,0,14629.0,0.0
Antigua and Barbuda,2009,female,5-14 years,0,8514.0,0.0
Antigua and Barbuda,2009,female,55-74 years,0,4793.0,0.0
Antigua and Barbuda,2009,female,75+ years,0,1571.0,0.0
Antigua and Barbuda,2009,male,15-24 years,0,7489.0,0.0
Antigua and Barbuda,2009,male,25-34 years,0,6325.0,0.0
Antigua and Barbuda,2009,male,35-54 years,0,12978.0,0.0
Antigua and Barbuda,2009,male,5-14 years,0,8599.0,0.0
Antigua and Barbuda,2009,male,55-74 years,0,4349.0,0.0
Antigua and Barbuda,2009,male,75+ years,0,1042.0,0.0
Antigua and Barbuda,2012,female,15-24 years,0,8435.0,0.0
Antigua and Barbuda,2012,female,25-34 years,0,7215.0,0.0
Antigua and Barbuda,2012,female,35-54 years,0,15193.0,0.0
Antigua and Barbuda,2012,female,5-14 years,0,8401.0,0.0
Antigua and Barbuda,2012,female,55-74 years,0,5512.0,0.0
Antigua and Barbuda,2012,female,75+ years,0,1625.0,0.0
Antigua and Barbuda,2012,male,15-24 years,0,7893.0,0.0
Antigua and Barbuda,2012,male,25-34 years,0,6629.0,0.0
Antigua and Barbuda,2012,male,35-54 years,0,13280.0,0.0
Antigua and Barbuda,2012,male,5-14 years,0,8475.0,0.0
Antigua and Barbuda,2012,male,55-74 years,0,4994.0,0.0
Antigua and Barbuda,2012,male,75+ years,0,1051.0,0.0
Antigua and Barbuda,2013,female,15-24 years,0,8494.0,0.0
Antigua and Barbuda,2013,female,25-34 years,0,7397.0,0.0
Antigua and Barbuda,2013,female,35-54 years,0,15236.0,0.0
Antigua and Barbuda,2013,female,5-14 years,0,8353.0,0.0
Antigua and Barbuda,2013,female,55-74 years,0,5787.0,0.0
Antigua and Barbuda,2013,female,75+ years,0,1652.0,0.0
Antigua and Barbuda,2013,male,15-24 years,0,8061.0,0.0
Antigua and Barbuda,2013,male,25-34 years,0,6782.0,0.0
Antigua and Barbuda,2013,male,35-54 years,0,13302.0,0.0
Antigua and Barbuda,2013,male,5-14 years,0,8405.0,0.0
Antigua and Barbuda,2013,male,55-74 years,0,5238.0,0.0
Antigua and Barbuda,2013,male,75+ years,0,1072.0,0.0
Antigua and Barbuda,2014,female,15-24 years,0,8537.0,0.0
Antigua and Barbuda,2014,female,25-34 years,0,7578.0,0.0
Antigua and Barbuda,2014,female,35-54 years,0,15273.0,0.0
Antigua and Barbuda,2014,female,5-14 years,0,8296.0,0.0
Antigua and Barbuda,2014,female,55-74 years,0,6085.0,0.0
Antigua and Barbuda,2014,female,75+ years,0,1686.0,0.0
Antigua and Barbuda,2014,male,15-24 years,0,8208.0,0.0
Antigua and Barbuda,2014,male,25-34 years,0,6928.0,0.0
Antigua and Barbuda,2014,male,35-54 years,0,13325.0,0.0
Antigua and Barbuda,2014,male,5-14 years,0,8335.0,0.0
Antigua and Barbuda,2014,male,55-74 years,0,5503.0,0.0
Antigua and Barbuda,2014,male,75+ years,0,1083.0,0.0
Antigua and Barbuda,2015,female,15-24 years,0,8561.0,0.0
Antigua and Barbuda,2015,female,25-34 years,0,7740.0,0.0
Antigua and Barbuda,2015,female,35-54 years,0,15323.0,0.0
Antigua and Barbuda,2015,female,5-14 years,0,8239.0,0.0
Antigua and Barbuda,2015,female,55-74 years,1,6403.0,15.617679212868968
Antigua and Barbuda,2015,female,75+ years,0,1724.0,0.0
Antigua and Barbuda,2015,male,15-24 years,0,8331.0,0.0
Antigua and Barbuda,2015,male,25-34 years,0,7059.0,0.0
Antigua and Barbuda,2015,male,35-54 years,0,13370.0,0.0
Antigua and Barbuda,2015,male,5-14 years,0,8268.0,0.0
Antigua and Barbuda,2015,male,55-74 years,0,5784.0,0.0
Antigua and Barbuda,2015,male,75+ years,0,1087.0,0.0
Argentina,1979,female,15-24 years,105,2343000.0,4.481434058898848
Argentina,1979,female,25-34 years,95,1951000.0,4.8692977960020505
Argentina,1979,female,35-54 years,136,3295000.0,4.127465857359636
Argentina,1979,female,5-14 years,15,2517000.0,0.5959475566150179
Argentina,1979,female,55-74 years,124,2026000.0,6.1204343534057255
Argentina,1979,female,75+ years,33,400000.0,8.25
Argentina,1979,male,15-24 years,141,2415000.0,5.838509316770186
Argentina,1979,male,25-34 years,187,1993000.0,9.382839939789264
Argentina,1979,male,35-54 years,421,3299000.0,12.761442861473174
Argentina,1979,male,5-14 years,12,2598000.0,0.4618937644341801
Argentina,1979,male,55-74 years,395,1852000.0,21.32829373650108
Argentina,1979,male,75+ years,138,297000.0,46.464646464646464
Argentina,1980,female,15-24 years,111,2286800.0,4.8539443764212
Argentina,1980,female,25-34 years,90,2066500.0,4.3551899346721505
Argentina,1980,female,35-54 years,144,3148900.0,4.573025500968592
Argentina,1980,female,5-14 years,18,2592500.0,0.6943105110896818
Argentina,1980,female,55-74 years,135,2025100.0,6.666337464816553
Argentina,1980,female,75+ years,34,470800.0,7.221750212404419
Argentina,1980,male,15-24 years,138,2266300.0,6.089220315050964
Argentina,1980,male,25-34 years,198,2037200.0,9.719222462203023
Argentina,1980,male,35-54 years,447,3086700.0,14.481485081154633
Argentina,1980,male,5-14 years,6,2647400.0,0.2266374556168316
Argentina,1980,male,55-74 years,489,1766100.0,27.688126380159677
Argentina,1980,male,75+ years,162,312300.0,51.873198847262245
Argentina,1981,female,15-24 years,100,2273000.0,4.399472063352397
Argentina,1981,female,25-34 years,78,2049000.0,3.8067349926793557
Argentina,1981,female,35-54 years,191,3174900.0,6.015937509842829
Argentina,1981,female,5-14 years,14,2581800.0,0.5422573398404215
Argentina,1981,female,55-74 years,129,2083200.0,6.192396313364056
Argentina,1981,female,75+ years,27,434400.0,6.215469613259669
Argentina,1981,male,15-24 years,171,2334400.0,7.325222755311857
Argentina,1981,male,25-34 years,224,2102200.0,10.655503757967844
Argentina,1981,male,35-54 years,547,3159800.0,17.311222229255016
Argentina,1981,male,5-14 years,12,2657400.0,0.4515692029803567
Argentina,1981,male,55-74 years,537,1834200.0,29.277069021916912
Argentina,1981,male,75+ years,167,311500.0,53.611556982343494
Argentina,1982,female,15-24 years,95,2383000.0,3.986571548468317
Argentina,1982,female,25-34 years,75,2131000.0,3.5194744251525103
Argentina,1982,female,35-54 years,124,3341000.0,3.7114636336426217
Argentina,1982,female,5-14 years,6,2607000.0,0.23014959723820483
Argentina,1982,female,55-74 years,157,2229000.0,7.043517272319425
Argentina,1982,female,75+ years,32,484000.0,6.6115702479338845
Argentina,1982,male,15-24 years,151,2472000.0,6.108414239482201
Argentina,1982,male,25-34 years,207,2198000.0,9.417652411282985
Argentina,1982,male,35-54 years,450,3350000.0,13.432835820895521
Argentina,1982,male,5-14 years,12,2697000.0,0.4449388209121246
Argentina,1982,male,55-74 years,483,1989000.0,24.283559577677224
Argentina,1982,male,75+ years,173,352000.0,49.14772727272728
Argentina,1983,female,15-24 years,80,2422000.0,3.3030553261767137
Argentina,1983,female,25-34 years,65,2165000.0,3.0023094688221708
Argentina,1983,female,35-54 years,156,3394000.0,4.596346493812611
Argentina,1983,female,5-14 years,9,2649000.0,0.33975084937712347
Argentina,1983,female,55-74 years,161,2265000.0,7.108167770419426
Argentina,1983,female,75+ years,48,492000.0,9.75609756097561
Argentina,1983,male,15-24 years,146,2512000.0,5.812101910828026
Argentina,1983,male,25-34 years,168,2234000.0,7.520143240823635
Argentina,1983,male,35-54 years,338,3405000.0,9.926578560939795
Argentina,1983,male,5-14 years,6,2741000.0,0.21889821233126594
Argentina,1983,male,55-74 years,502,2021000.0,24.839188520534393
Argentina,1983,male,75+ years,155,357000.0,43.417366946778714
Argentina,1984,female,15-24 years,67,2318000.0,2.8904227782571184
Argentina,1984,female,25-34 years,59,2151600.0,2.74214538018219
Argentina,1984,female,35-54 years,154,3303700.0,4.6614402034083
Argentina,1984,female,5-14 years,4,2909800.0,0.13746649254244278
Argentina,1984,female,55-74 years,161,2268500.0,7.097200793475865
Argentina,1984,female,75+ years,33,528700.0,6.241724985814261
Argentina,1984,male,15-24 years,132,2378000.0,5.550883095037847
Argentina,1984,male,25-34 years,163,2199800.0,7.409764524047641
Argentina,1984,male,35-54 years,415,3294800.0,12.595605196066531
Argentina,1984,male,5-14 years,15,2997300.0,0.5004504053648283
Argentina,1984,male,55-74 years,494,1966200.0,25.12460583867358
Argentina,1984,male,75+ years,176,357500.0,49.230769230769226
Argentina,1985,female,15-24 years,69,2354200.0,2.9309319514059977
